,Unnamed: 0,id,image_id,bbox,utf8_string,points,area
636966,636966,308a278386715574_1,308a278386715574,"[602.83, 801.6, 120.68, 44.45]",BILLYELLIOT,"[602.83, 801.6, 714.97, 801.94, 723.51, 843.65, 610.69, 846.05]",5364.23
657941,657941,057b9fc231f6a5cc_77,057b9fc231f6a5cc,"[854.18, 240.48, 21.28, 18.09]",.,"[854.18, 250.59, 862.16, 240.48, 875.46, 245.8, 868.02, 258.57]",384.96
692920,692920,81d9562715b9182d_16,81d9562715b9182d,"[202.71, 28.16, 86.71, 24.87]",Ordinarily.,"[202.71, 28.16, 289.42, 34.7, 289.1, 53.03, 203.04, 47.14]",2156.48
83728,83728,6eb2b0d8bea1603e_54,6eb2b0d8bea1603e,"[313.67, 395.22, 23.3, 10.5]",.,"[313.67, 402.52, 335.77, 395.22, 336.97, 399.22, 315.67, 405.72]",244.65
253870,253870,3496343928b713a8_121,3496343928b713a8,"[53.22, 408.78, 111.2, 156.8]",<,"[54.82, 413.58, 160.42, 408.78, 164.42, 558.38, 53.22, 565.58]",17436.16
291991,291991,cf2fec2c4fcf2cf4_329,cf2fec2c4fcf2cf4,"[765.21, 297.68, 18.38, 11.93]",zu,"[765.21, 298.0, 783.26, 297.68, 783.59, 309.29, 765.21, 309.61]",219.27
392953,392953,074ad26e7b153674_82,074ad26e7b153674,"[904.07, 153.33, 11.0, 10.74]",9,"[904.07, 153.33, 915.07, 154.11, 915.07, 164.07, 904.85, 164.07]",118.14
1007252,1007252,4b2c5211fa7904e5_3,4b2c5211fa7904e5,"[191.61, 49.82, 47.48, 19.28]",FIRST,"[191.61, 50.35, 239.09, 49.82, 238.92, 65.94, 192.14, 69.1]",915.41
447473,447473,b9e1def740c79f7c_13,b9e1def740c79f7c,"[232.33, 54.19, 17.2, 8.9]",28-,"[232.33, 54.19, 249.43, 54.39, 249.53, 62.49, 232.53, 63.09]",153.08
529124,529124,46bde8888333a6e8_1040,46bde8888333a6e8,"[520.57, 277.64, 29.3, 7.3]",.,"[520.67, 277.64, 549.87, 277.64, 549.87, 284.94, 520.57, 284.94]",213.89
70037,70037,42a0935bbc9da622_45,42a0935bbc9da622,"[327.91, 967.95, 11.13, 10.78]",AND,"[327.91, 968.29, 339.04, 967.95, 339.04, 978.73, 328.44, 978.55]",119.98
149482,149482,1312d5730caddc05_212,1312d5730caddc05,"[220.98, 224.79, 18.27, 7.45]",.,"[220.98, 224.79, 239.25, 225.03, 238.29, 232.24, 221.46, 232.0]",136.11
153626,153626,068e3478b099b968_6,068e3478b099b968,"[287.33, 164.11, 29.65, 31.13]",2,"[298.7, 164.11, 316.98, 171.52, 306.6, 195.24, 287.33, 186.34]",923.0
78223,78223,b6a5fbe7dd54d41a_23,b6a5fbe7dd54d41a,"[300.96, 613.91, 53.18, 20.68]",published,"[305.88, 613.91, 354.14, 616.87, 351.19, 634.59, 300.96, 630.16]",1099.76
439324,439324,2d3760423913fdea_61,2d3760423913fdea,"[450.4, 603.05, 45.32, 23.26]",.,"[451.89, 603.05, 495.72, 614.68, 495.42, 626.31, 450.4, 615.57]",1054.14
669746,669746,5c2987f9d5613b1a_40,5c2987f9d5613b1a,"[314.52, 179.22, 11.39, 10.57]",le,"[315.06, 179.77, 325.91, 179.22, 325.91, 189.79, 314.52, 189.79]",120.39
512596,512596,23df364fb276386d_77,23df364fb276386d,"[602.44, 281.58, 31.44, 14.92]",lover.,"[602.44, 281.58, 633.88, 283.17, 633.08, 296.5, 602.64, 295.51]",469.08
964609,964609,513dfe72af27ac03_25,513dfe72af27ac03,"[255.09, 112.29, 21.3, 9.69]",ERR,"[255.09, 112.29, 276.39, 112.29, 276.05, 121.98, 255.31, 121.53]",206.4
743281,743281,80ba904df6e3fa36_5,80ba904df6e3fa36,"[377.9, 176.49, 38.18, 28.02]",BELGISCH,"[382.19, 176.49, 416.08, 197.28, 410.44, 204.51, 377.9, 184.4]",1069.8
681386,681386,ebc8858865e2be35_92,ebc8858865e2be35,"[334.15, 173.69, 51.7, 12.83]",.,"[385.85, 186.52, 334.15, 185.56, 334.92, 173.69, 385.66, 175.22]",663.31
606058,606058,afa341dd17828503_141,afa341dd17828503,"[638.21, 387.19, 45.67, 135.31]",PALE,"[638.21, 522.5, 643.85, 387.19, 683.88, 388.88, 677.12, 522.5]",6179.61
891832,891832,fa2ed77188c458c9_38,fa2ed77188c458c9,"[71.78, 338.78, 17.26, 15.46]",.,"[81.13, 338.78, 89.04, 345.97, 78.25, 354.24, 71.78, 344.53]",266.84
402417,402417,22e8c554de9040d0_25,22e8c554de9040d0,"[491.99, 162.84, 41.82, 8.83]",CartoonNet,"[491.99, 162.84, 533.44, 162.96, 533.81, 171.3, 492.36, 171.67]",369.27
945127,945127,962bc11da670a116_66,962bc11da670a116,"[296.02, 161.19, 19.85, 6.79]",ABOUT,"[296.02, 161.36, 315.87, 161.19, 315.35, 167.63, 296.37, 167.98]",134.78
575933,575933,1575fe81f18a7bf0_493,1575fe81f18a7bf0,"[482.61, 545.13, 20.29, 9.85]",.,"[482.61, 545.13, 502.5, 545.33, 502.9, 554.98, 483.0, 554.19]",199.86
590042,590042,4e24e45129b8e808_16,4e24e45129b8e808,"[110.02, 454.62, 64.65, 32.81]",Mann,"[110.02, 454.62, 174.67, 454.94, 174.35, 487.1, 110.02, 487.43]",2121.17
310315,310315,64c6bc90553137ae_37,64c6bc90553137ae,"[366.28, 278.45, 44.0, 26.0]",Long,"[369.28, 278.45, 410.28, 281.85, 409.28, 304.45, 366.28, 301.85]",1144.0
666938,666938,007ce03e56abd3f6_35,007ce03e56abd3f6,"[349.89, 501.92, 32.19, 8.44]",.,"[349.89, 505.35, 380.23, 501.92, 382.08, 505.61, 350.02, 510.36]",271.68
579268,579268,0444d36fbc4d2900_128,0444d36fbc4d2900,"[157.73, 97.62, 21.02, 10.11]",.,"[157.73, 97.62, 178.64, 100.15, 178.75, 107.73, 157.85, 105.67]",212.51
419558,419558,ba7821b85393699e_27,ba7821b85393699e,"[472.34, 8.06, 46.81, 19.41]",$12.00,"[472.34, 9.07, 518.77, 8.06, 519.15, 25.21, 473.09, 27.47]",908.58
791924,791924,58ddf07d3c3b7be0_7,58ddf07d3c3b7be0,"[343.33, 77.42, 26.43, 8.29]",Course,"[343.33, 77.94, 368.99, 77.42, 369.76, 85.45, 344.37, 85.71]",219.1
765022,765022,24685228c8393e32_104,24685228c8393e32,"[363.92, 678.72, 15.16, 10.79]",.,"[363.92, 678.72, 379.08, 678.72, 379.08, 689.17, 364.03, 689.51]",163.58
567192,567192,e8ee95010a24c276_130,e8ee95010a24c276,"[819.42, 357.35, 17.12, 12.25]",.,"[819.42, 362.47, 835.17, 357.35, 836.54, 364.22, 820.79, 369.6]",209.72
617309,617309,9d2a2c7ac284961b_48,9d2a2c7ac284961b,"[300.16, 41.09, 80.33, 38.05]",.,"[300.16, 68.53, 363.82, 41.09, 380.49, 51.09, 318.04, 79.14]",3056.56
912863,912863,eeff07af79dd0a06_115,eeff07af79dd0a06,"[645.85, 204.33, 11.17, 37.76]",AUGUST,"[654.76, 204.33, 657.02, 241.56, 648.51, 242.09, 645.85, 204.46]",421.78
948881,948881,f7e5ca6130075dd2_14,f7e5ca6130075dd2,"[553.75, 0.18, 11.78, 12.48]",.,"[553.75, 0.53, 564.83, 0.18, 565.53, 12.66, 553.93, 12.13]",147.01
600428,600428,27f012ead792d9f8_35,27f012ead792d9f8,"[331.89, 928.28, 31.04, 18.16]",TAH,"[333.79, 928.28, 362.93, 933.33, 362.15, 946.44, 331.89, 941.73]",563.69
689400,689400,b6e0b13d6f731c78_92,b6e0b13d6f731c78,"[461.19, 309.85, 9.88, 6.78]",.,"[461.53, 309.85, 471.07, 310.08, 471.07, 316.63, 461.19, 316.51]",66.99
546553,546553,7227239f513dac57_17,7227239f513dac57,"[384.22, 364.65, 25.78, 19.8]",.,"[384.59, 364.65, 410.0, 365.77, 409.63, 384.08, 384.22, 384.45]",510.44
818864,818864,40b3dba6a3d5ce7f_48,40b3dba6a3d5ce7f,"[432.15, 158.31, 5.09, 7.35]",8,"[432.15, 158.69, 437.05, 158.31, 437.24, 165.1, 432.34, 165.66]",37.41
959088,959088,dde4b430e55b7d4b_35,dde4b430e55b7d4b,"[496.42, 185.2, 44.31, 30.28]",for,"[496.42, 185.94, 536.3, 185.2, 540.73, 214.75, 497.89, 215.48]",1341.71
884672,884672,3533eda1686bad39_14,3533eda1686bad39,"[345.23, 271.83, 23.8, 20.7]",INFO,"[345.23, 289.43, 358.53, 271.83, 369.03, 275.63, 355.53, 292.53]",492.66
265329,265329,01d5fb2b40e11c86_120,01d5fb2b40e11c86,"[445.22, 983.43, 54.76, 8.57]",.,"[445.22, 983.56, 499.71, 983.43, 499.98, 992.0, 445.35, 992.0]",469.29
319727,319727,7ab0406b11838409_183,7ab0406b11838409,"[645.89, 421.33, 50.02, 32.74]",their,"[645.89, 434.67, 688.03, 421.33, 695.91, 438.91, 655.29, 454.07]",1637.65
774464,774464,24651934d80299c7_34,24651934d80299c7,"[411.8, 246.21, 60.8, 18.6]",through,"[411.8, 246.21, 472.6, 246.81, 472.0, 264.81, 412.4, 264.61]",1130.88
586326,586326,1948768d3b34ba41_89,1948768d3b34ba41,"[482.32, 421.13, 43.14, 21.21]",protein,"[482.68, 421.13, 524.39, 421.48, 525.46, 441.99, 482.32, 442.34]",915.0
875895,875895,e881d89b020f9d7a_53,e881d89b020f9d7a,"[368.32, 490.55, 94.6, 16.37]",.,"[368.32, 490.55, 462.65, 490.55, 462.92, 505.26, 368.6, 506.92]",1548.6
272956,272956,69cad96f7d481a9a_108,69cad96f7d481a9a,"[647.46, 738.17, 37.4, 13.8]",LABS,"[647.46, 738.97, 684.06, 738.17, 684.86, 750.77, 648.26, 751.97]",516.12
351410,351410,c72e4465ec020e7e_85,c72e4465ec020e7e,"[199.64, 286.4, 63.73, 13.93]",JOHNSTON,"[199.82, 288.49, 262.85, 286.4, 263.37, 299.63, 199.64, 300.33]",887.76
858313,858313,b361ac5d6456e035_13,b361ac5d6456e035,"[-0.31, 82.36, 24.04, 48.64]",G,"[0.25, 82.92, 23.73, 82.36, 23.73, 131.0, -0.31, 130.44]",1169.31
694186,694186,fc7911e1e1ad2911_39,fc7911e1e1ad2911,"[398.34, 264.12, 27.28, 10.61]",moins,"[398.34, 264.5, 425.43, 264.12, 425.62, 274.54, 398.34, 274.73]",289.44
903265,903265,e864f09b42d70832_160,e864f09b42d70832,"[802.02, 632.11, 9.9, 7.3]",+,"[802.02, 633.21, 810.92, 632.11, 811.92, 638.41, 802.52, 639.41]",72.27
662829,662829,8ca400dc2eb5463f_489,8ca400dc2eb5463f,"[736.4, 266.52, 6.89, 6.65]",2,"[737.23, 266.52, 743.29, 267.11, 742.82, 273.17, 736.4, 272.7]",45.82
829053,829053,001940ecf2a6f9eb_11,001940ecf2a6f9eb,"[715.95, 279.0, 37.9, 52.76]",IN,"[716.25, 331.61, 715.95, 279.0, 753.7, 279.0, 753.85, 331.76]",1999.6
870295,870295,5cfc70ccc031314c_122,5cfc70ccc031314c,"[593.32, 195.96, 13.09, 20.26]",fi,"[593.32, 195.96, 606.41, 196.27, 606.41, 215.91, 593.32, 216.22]",265.2
556316,556316,622733d8a571bd1c_10,622733d8a571bd1c,"[145.43, 455.05, 99.69, 28.0]",WZROST:,"[145.43, 455.48, 245.12, 455.05, 245.12, 483.05, 146.28, 482.63]",2791.32
956067,956067,2e94c81179a03aaa_229,2e94c81179a03aaa,"[246.81, 242.86, 31.9, 13.29]","terra,","[246.81, 243.97, 277.6, 242.86, 278.71, 256.15, 247.7, 255.93]",423.95
65426,65426,a074ec139fca55e3_103,a074ec139fca55e3,"[325.93, 324.84, 24.15, 16.88]",all,"[325.93, 327.01, 348.69, 324.84, 350.08, 338.31, 326.55, 341.72]",407.65
370902,370902,56711520d3a2c83f_2,56711520d3a2c83f,"[225.79, 425.24, 34.73, 40.08]",200,"[225.79, 436.6, 246.55, 425.24, 260.52, 452.79, 238.32, 465.32]",1391.98
756250,756250,75e71060f453986a_100,75e71060f453986a,"[733.05, 391.98, 25.86, 117.67]",MABEL,"[756.97, 392.63, 758.91, 509.65, 736.93, 507.71, 733.05, 391.98]",3042.95
361659,361659,e5d6e954b692ef59_14,e5d6e954b692ef59,"[313.22, 138.75, 20.28, 7.88]",Mono,"[313.22, 138.92, 333.5, 138.75, 333.5, 146.63, 313.22, 145.96]",159.81
986691,986691,00ef7a8de38d6ac8_888,00ef7a8de38d6ac8,"[950.03, 296.62, 11.1, 8.3]",but,"[950.03, 296.72, 961.13, 296.62, 961.03, 304.92, 950.03, 304.92]",92.13
174221,174221,04fb628ed85ee4fd_23,04fb628ed85ee4fd,"[386.58, 548.65, 98.58, 52.74]",WIN,"[387.11, 548.65, 484.63, 561.37, 485.16, 601.39, 386.58, 589.19]",5199.11
127241,127241,5693c81c6f066fca_18,5693c81c6f066fca,"[183.48, 319.97, 19.59, 25.1]",S,"[192.05, 319.97, 203.07, 333.44, 194.5, 345.07, 183.48, 332.83]",491.71
620935,620935,d6ce344a6cff5344_20,d6ce344a6cff5344,"[638.2, 246.38, 83.84, 24.56]",Dublin,"[638.2, 247.23, 721.76, 246.38, 722.04, 270.94, 638.49, 270.94]",2059.11
1002187,1002187,4295e05d8f557bef_133,4295e05d8f557bef,"[655.88, 419.54, 41.16, 35.16]",NOT,"[655.88, 440.55, 689.75, 419.54, 697.04, 433.26, 663.6, 454.7]",1447.19
175431,175431,044fa64086bf0a66_1,044fa64086bf0a66,"[449.75, 470.42, 39.91, 28.73]",LARGE,"[449.75, 483.53, 484.26, 470.42, 489.66, 482.95, 452.45, 499.15]",1146.61
150052,150052,d4574bcaa88aa2db_4,d4574bcaa88aa2db,"[505.5, 320.6, 29.94, 14.13]",.,"[505.5, 327.53, 534.89, 320.6, 535.44, 328.36, 506.06, 334.73]",423.05
201895,201895,5586486057c33100_136,5586486057c33100,"[371.97, 546.71, 18.19, 9.86]",THE,"[371.97, 546.71, 389.86, 546.71, 390.16, 556.57, 372.88, 556.26]",179.35
591390,591390,4e0b5d2c2c09b973_8,4e0b5d2c2c09b973,"[825.37, 9.44, 171.8, 91.3]",PIZZ,"[825.37, 11.41, 997.17, 9.44, 996.19, 96.82, 831.26, 100.74]",15685.34
1026612,1026612,0165ae6d0241601b_41,0165ae6d0241601b,"[264.5, 827.49, 24.15, 10.82]",out,"[264.76, 827.63, 288.38, 827.49, 288.65, 838.31, 264.5, 838.31]",261.3
592223,592223,1ff472e0ec122015_15,1ff472e0ec122015,"[459.46, 339.08, 36.19, 20.08]",Google,"[459.46, 346.47, 492.05, 339.08, 495.65, 348.74, 463.44, 359.16]",726.7
338318,338318,b3f6e1220246af6a_4,b3f6e1220246af6a,"[900.06, 183.09, 11.5, 7.76]",.,"[900.06, 183.22, 911.56, 183.09, 911.3, 190.85, 900.06, 190.46]",89.24
603913,603913,fdc8c6732e87ecf9_80,fdc8c6732e87ecf9,"[26.25, 485.38, 34.9, 13.4]",Registro,"[26.35, 485.38, 61.15, 487.58, 61.15, 498.78, 26.25, 496.28]",467.66
704437,704437,01f270db9a417dee_55,01f270db9a417dee,"[199.24, 697.1, 8.8, 16.7]",.,"[199.84, 713.8, 199.24, 697.8, 206.54, 697.1, 208.04, 713.0]",146.96
478596,478596,89e8fe2a74b1bc3c_20,89e8fe2a74b1bc3c,"[381.68, 339.27, 84.0, 86.45]",.,"[381.68, 420.01, 399.62, 380.86, 424.09, 360.47, 457.53, 339.27, 465.68, 370.26, 435.51, 381.68, 417.56, 406.15, 406.96, 425.72]",7261.8
1005767,1005767,e7d0c02151b497ae_91,e7d0c02151b497ae,"[163.86, 400.1, 61.35, 25.32]",Ab,"[165.32, 400.1, 225.21, 402.86, 223.59, 425.42, 163.86, 422.01]",1553.38
304709,304709,00b96943e2320363_44,00b96943e2320363,"[439.3, 578.56, 22.9, 6.3]",.,"[439.5, 578.56, 461.9, 578.56, 462.2, 584.86, 439.3, 584.86]",144.27
524839,524839,de4e65c501a60baa_47,de4e65c501a60baa,"[711.99, 552.72, 34.92, 19.64]",9WXYZ,"[712.91, 552.72, 746.91, 560.65, 746.22, 572.36, 711.99, 565.47]",685.83
51979,51979,006881240855f4a9_44,006881240855f4a9,"[408.44, 627.68, 33.3, 10.2]",.,"[409.74, 627.68, 441.74, 632.08, 441.14, 637.88, 408.44, 633.18]",339.66
860152,860152,d28d370ffc851d5f_159,d28d370ffc851d5f,"[232.19, 635.85, 14.5, 5.5]",.,"[232.19, 636.95, 246.69, 635.85, 246.69, 640.45, 232.49, 641.35]",79.75
90848,90848,841f5ebf82965c1f_1,841f5ebf82965c1f,"[37.5, 918.97, 45.5, 20.96]",.,"[37.5, 920.89, 83.0, 918.97, 82.87, 939.93, 37.5, 939.55]",953.68
120061,120061,46e6ba94f670892d_43,46e6ba94f670892d,"[642.38, 168.22, 3.4, 6.4]",.,"[642.48, 168.22, 645.78, 168.42, 645.68, 174.62, 642.38, 174.22]",21.76
808034,808034,315db2487f3f4601_9,315db2487f3f4601,"[132.08, 136.66, 26.53, 15.31]",STAR,"[132.08, 136.66, 158.46, 136.81, 158.61, 151.97, 132.69, 151.21]",406.17
353409,353409,2088c9b93935f19a_444,2088c9b93935f19a,"[537.1, 829.06, 22.29, 10.1]",.,"[537.1, 829.24, 559.39, 829.06, 559.21, 839.16, 537.28, 838.99]",225.13
835892,835892,3c0e63a377f190f8_13,3c0e63a377f190f8,"[204.09, 24.85, 10.8, 8.8]",La,"[204.09, 24.85, 214.29, 25.15, 214.89, 32.95, 204.09, 33.65]",95.04
653922,653922,89d4a95ef9e67d90_38,89d4a95ef9e67d90,"[24.32, 229.99, 24.05, 9.43]",.,"[24.32, 229.99, 48.37, 231.64, 47.66, 239.42, 25.97, 239.42]",226.79
407042,407042,2e046d84e3538d56_26,2e046d84e3538d56,"[455.33, 389.26, 8.74, 14.2]",>,"[455.33, 389.92, 463.41, 389.26, 464.07, 403.46, 455.33, 403.24]",124.11
502178,502178,57fc099220cd1ae0_39,57fc099220cd1ae0,"[326.3, 213.11, 45.26, 28.95]",Sub,"[326.42, 213.11, 370.76, 214.03, 371.56, 241.14, 326.3, 242.06]",1310.28
742490,742490,c01127b84a11679f_114,c01127b84a11679f,"[649.9, 549.06, 27.14, 8.3]",localhost,"[649.9, 549.06, 676.48, 549.25, 677.04, 557.36, 650.28, 557.36]",225.26
977344,977344,ef5b03d3ec810a0f_53,ef5b03d3ec810a0f,"[30.73, 453.98, 29.83, 9.12]",.,"[30.73, 453.98, 60.56, 454.47, 59.82, 462.6, 30.97, 463.1]",272.05
421306,421306,fd8e66fd7f23dee1_20,fd8e66fd7f23dee1,"[617.89, 178.39, 38.86, 56.93]",O,"[617.89, 182.0, 651.33, 178.39, 656.75, 226.73, 628.74, 235.32]",2212.3
438934,438934,5f2a67595139d24b_6,5f2a67595139d24b,"[71.15, 303.53, 26.1, 9.4]",FURTH,"[71.15, 303.63, 97.25, 303.53, 97.25, 312.53, 71.45, 312.93]",245.34
513976,513976,3c6a157155228e7e_23,3c6a157155228e7e,"[599.01, 361.71, 36.16, 14.31]",.,"[600.8, 361.71, 635.17, 366.88, 634.98, 376.02, 599.01, 372.45]",517.45
118712,118712,3a77a6e7e9017195_1,3a77a6e7e9017195,"[326.46, 694.88, 45.79, 51.7]",2,"[326.46, 696.72, 370.4, 694.88, 372.25, 746.58, 327.56, 746.58]",2367.34
554113,554113,0dbc63b5f303a051_183,0dbc63b5f303a051,"[554.87, 136.02, 16.19, 10.1]",the,"[556.08, 136.02, 571.06, 137.94, 570.19, 146.12, 554.87, 144.21]",163.52
533948,533948,d01b5b23273957fe_38,d01b5b23273957fe,"[194.74, 388.79, 21.0, 6.5]",.,"[194.74, 389.69, 215.04, 388.79, 215.74, 395.19, 195.24, 395.29]",136.5
967687,967687,112d06ee2f5e2e11_204,112d06ee2f5e2e11,"[131.72, 491.87, 8.2, 8.4]",of,"[131.72, 492.07, 139.92, 491.87, 139.82, 500.17, 131.82, 500.27]",68.88
500179,500179,21b59001e463dd44_113,21b59001e463dd44,"[781.02, 240.58, 27.16, 8.36]",.,"[781.02, 242.15, 807.83, 240.58, 808.18, 248.94, 781.37, 248.59]",227.06
795207,795207,02ebbf96964ec066_27,02ebbf96964ec066,"[103.34, 555.8, 12.5, 3.92]",.,"[103.49, 555.8, 115.84, 555.8, 114.64, 559.72, 103.34, 559.26]",49.0
49839,49839,ef56add59b76207a_15,ef56add59b76207a,"[14.62, 521.72, 10.96, 30.83]",Poste,"[14.62, 552.55, 14.62, 521.72, 25.58, 521.95, 25.58, 552.32]",337.9
907240,907240,ad61b83d06bbfcbc_47,ad61b83d06bbfcbc,"[337.2, 381.68, 30.32, 8.89]",.,"[337.58, 382.46, 367.33, 381.68, 367.52, 390.57, 337.2, 390.57]",269.54
36445,36445,abc1230125f7fd82_207,abc1230125f7fd82,"[614.01, 802.84, 25.86, 11.61]",HEAT,"[614.01, 804.95, 635.39, 802.84, 639.87, 812.34, 616.12, 814.45]",300.23
171273,171273,afffee1426cd56fd_48,afffee1426cd56fd,"[464.45, 634.67, 7.1, 23.1]",.,"[471.35, 634.67, 471.55, 657.17, 465.05, 657.77, 464.45, 636.07]",164.01
699735,699735,04889f6aaddad68f_26,04889f6aaddad68f,"[187.32, 550.04, 8.56, 8.55]",a,"[187.63, 550.04, 195.88, 550.04, 195.88, 558.59, 187.32, 557.98]",73.19
389680,389680,58c3a099d2de2ac4_62,58c3a099d2de2ac4,"[401.93, 383.68, 39.18, 9.19]",BRUCE,"[402.28, 383.68, 440.88, 384.14, 441.11, 392.87, 401.93, 392.87]",360.06
796152,796152,7860b2a2e3db3c37_36,7860b2a2e3db3c37,"[367.22, 434.77, 13.84, 51.22]",4,"[367.22, 435.46, 380.71, 434.77, 381.06, 485.65, 367.56, 485.99]",708.88
451599,451599,d5ba0447504f9e06_51,d5ba0447504f9e06,"[347.07, 880.15, 31.2, 14.7]",time,"[347.07, 884.35, 378.17, 880.15, 378.27, 889.45, 347.07, 894.85]",458.64
478373,478373,5fdb379398f6d2fe_17,5fdb379398f6d2fe,"[756.75, 214.53, 64.71, 57.93]",.,"[756.75, 216.34, 821.46, 214.53, 821.46, 271.55, 758.11, 272.46]",3748.65
426588,426588,d040051137937c02_81,d040051137937c02,"[713.08, 470.66, 8.63, 6.93]",.,"[713.08, 472.78, 719.17, 470.66, 721.71, 475.9, 716.2, 477.59]",59.81
314129,314129,c1309467624becbc_450,c1309467624becbc,"[576.71, 361.47, 21.02, 23.76]",.,"[576.71, 369.25, 594.58, 361.47, 597.73, 374.3, 579.23, 385.23]",499.44
330489,330489,e4677b5004822d5c_23,e4677b5004822d5c,"[297.02, 473.78, 55.55, 21.52]",BUSINESS,"[297.02, 486.3, 349.06, 473.78, 352.57, 482.56, 299.65, 495.3]",1195.44
62462,62462,b1c344fbdec1e4e1_363,b1c344fbdec1e4e1,"[800.46, 819.44, 30.64, 32.73]",O,"[800.46, 820.83, 829.02, 819.44, 831.1, 850.78, 801.85, 852.17]",1002.85
111224,111224,4e9007e57e97f160_194,4e9007e57e97f160,"[93.37, 313.1, 13.64, 13.79]",.,"[93.37, 315.37, 103.37, 313.1, 107.01, 325.07, 98.07, 326.89]",188.1
796078,796078,12de3d723a17397e_33,12de3d723a17397e,"[565.0, 482.6, 75.4, 30.0]",SPONSORS,"[569.4, 482.6, 640.4, 503.6, 637.0, 512.6, 565.0, 491.0]",2262.0
951125,951125,2700196c24804a50_7,2700196c24804a50,"[726.01, 367.17, 83.17, 28.26]",AIR,"[726.01, 367.17, 808.95, 367.4, 809.18, 395.2, 726.24, 395.43]",2350.38
281849,281849,3c9dc46d65ccfdd5_27,3c9dc46d65ccfdd5,"[855.02, 275.15, 29.93, 19.74]",.,"[855.02, 275.79, 882.4, 275.15, 884.95, 294.89, 855.66, 293.62]",590.82
966900,966900,9bff495f9f24b888_82,9bff495f9f24b888,"[612.33, 426.73, 11.4, 15.8]",.,"[623.73, 427.03, 621.63, 442.53, 612.33, 442.03, 615.23, 426.73]",180.12
402806,402806,13951c501054192f_5,13951c501054192f,"[394.64, 668.77, 98.57, 76.34]",merry,"[394.64, 694.22, 479.59, 668.77, 493.21, 717.87, 408.62, 745.11]",7524.83
180205,180205,0b597eb1e1b7883d_79,0b597eb1e1b7883d,"[777.47, 448.67, 26.37, 16.43]",.,"[779.76, 448.67, 802.31, 450.96, 803.84, 464.72, 777.47, 465.1]",433.26
299728,299728,2af70dd1f9ea9043_318,2af70dd1f9ea9043,"[596.68, 434.46, 61.2, 20.05]","Waltham,","[596.68, 437.92, 655.11, 434.46, 657.88, 450.71, 598.06, 454.51]",1227.06
271969,271969,ffe1e233465f0a49_18,ffe1e233465f0a49,"[395.98, 424.16, 52.02, 19.53]",LAST,"[396.17, 424.35, 448.0, 424.16, 448.0, 442.94, 395.98, 443.69]",1015.95
619318,619318,9d8edad02fb57d99_103,9d8edad02fb57d99,"[807.19, 95.82, 11.84, 45.09]",.,"[818.16, 95.82, 819.03, 140.91, 807.19, 140.91, 807.54, 96.52]",533.87
808195,808195,fb6ad63ece33965c_4,fb6ad63ece33965c,"[505.72, 241.56, 40.37, 16.5]",HIGAN,"[507.72, 241.56, 546.09, 243.18, 543.97, 258.06, 505.72, 255.81]",666.1
892803,892803,0ddbd45c290f8720_189,0ddbd45c290f8720,"[587.09, 399.68, 30.45, 15.23]",last,"[587.09, 399.68, 617.31, 399.91, 617.54, 414.91, 587.32, 414.67]",463.75
830184,830184,cc34784d5623e7d5_30,cc34784d5623e7d5,"[495.84, 440.86, 31.9, 9.6]",writes:,"[495.84, 441.06, 527.64, 440.86, 527.74, 450.46, 495.94, 450.46]",306.24
363279,363279,c240501cc82719ac_243,c240501cc82719ac,"[293.01, 528.25, 56.13, 12.34]",servono,"[293.97, 528.25, 348.9, 530.18, 349.14, 540.59, 293.01, 539.38]",692.64
594257,594257,eacbddfb26ce8d77_22,eacbddfb26ce8d77,"[744.55, 421.07, 135.64, 24.44]",WANDSWORTH,"[744.55, 424.86, 814.26, 427.71, 876.21, 421.07, 880.19, 438.31, 813.69, 445.51, 745.3, 442.1]",3315.04
693954,693954,169de62dcac804f7_43,169de62dcac804f7,"[329.27, 196.66, 9.8, 9.95]",.,"[329.27, 196.66, 338.92, 196.66, 339.07, 206.61, 329.27, 206.15]",97.51
966438,966438,4a43d38a6deeb4d8_14,4a43d38a6deeb4d8,"[764.44, 143.91, 51.25, 18.37]",Ebisu,"[764.44, 143.91, 815.69, 143.91, 815.01, 162.28, 764.44, 162.11]",941.46
324869,324869,40f93c1d0ead9f0e_38,40f93c1d0ead9f0e,"[174.65, 937.42, 48.51, 31.01]",AND,"[174.65, 937.42, 222.76, 938.21, 223.16, 968.43, 175.05, 967.63]",1504.3
400830,400830,e271d16f9a60e06e_10,e271d16f9a60e06e,"[493.1, 359.44, 24.5, 7.3]",Wedding,"[493.2, 359.54, 517.6, 359.44, 517.6, 366.64, 493.1, 366.74]",178.85
24295,24295,561c44c9410aa52d_88,561c44c9410aa52d,"[241.41, 425.8, 60.22, 18.64]",.,"[241.41, 425.8, 300.77, 425.8, 301.63, 444.16, 241.41, 444.44]",1122.5
541620,541620,da5dff8ce750bf21_176,da5dff8ce750bf21,"[420.87, 244.0, 16.4, 9.6]",.,"[421.07, 244.0, 437.07, 244.0, 437.27, 253.6, 420.87, 253.6]",157.44
77108,77108,984c9b68fb341406_81,984c9b68fb341406,"[328.82, 548.45, 8.64, 15.76]",.,"[337.46, 549.54, 332.98, 564.21, 328.82, 564.21, 333.85, 548.45]",136.17
